ijRCz1YX5Ws2UW_2G0Bz7w	full_bar	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
Lyng0kiDp9rz6BFrl3B9Hw	full_bar	N/A	N/A	BikeParking	N/A	quiet	1	casual	N/A	N/A	OutdoorSeating RestaurantsGoodForGroups
kxXuthvJvKZ_mS5UA3JrLQ	N/A	N/A	N/A	N/A	N/A	N/A	3	casual	N/A	N/A	RestaurantsGoodForGroups RestaurantsReservations
FLy12rk1O6hpxuYzov9m-A	none	N/A	N/A	N/A	N/A	N/A	1	casual	N/A	N/A	GoodForKids
7LlND5b0bjWylNBNQ-oZMA	none	N/A	N/A	N/A	N/A	quiet	2	N/A	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
CkVeYI6HpUmuZ87D6K-i3A	full_bar	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	OutdoorSeating
gDQlaDRAjsCx2p_p6oJLjw	none	Ambience_casual	N/A	BusinessParking_street	N/A	quiet	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
mX9wWpoz1x6-snTvxlIOOg	full_bar	Ambience_casual	N/A	BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
QrbS4LF0Iu5vApGAJLNzCA	full_bar	Ambience_hipster	N/A	BikeParking BusinessParking_lot BusinessParking_street	N/A	average	2	casual	GoodForMeal_brunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
xONNOYgT5BBJj_EVJBMghQ	full_bar	N/A	N/A	N/A	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
xceHqMqOh-DLhsFXRzDbDA	N/A	N/A	N/A	N/A	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
_-W_hRQRDEqVdO1WKGa-DQ	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	Music_background_music	average	2	casual	GoodForMeal_dinner	BestNights_tuesday BestNights_thursday BestNights_sunday	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
nF5TXLMmC6IJgQxE9CEZPw	full_bar	Ambience_casual	DietaryRestrictions_dairy-free DietaryRestrictions_vegetarian	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
DpBYX9W8hQzYqVLXntFetw	N/A	N/A	N/A	N/A	N/A	quiet	1	casual	N/A	N/A	N/A
3Kcq4_6RAhltAO6ZVgVygQ	full_bar	N/A	N/A	BikeParking BusinessParking_garage	N/A	average	2	casual	GoodForMeal_breakfast GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
r1bQO_ChWm3amIfTsRbO-g	N/A	N/A	N/A	N/A	N/A	N/A	N/A	casual	N/A	N/A	RestaurantsGoodForGroups
YZItTPlVWeq13bfAJtT2-g	N/A	N/A	N/A	N/A	N/A	N/A	1	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
S16YsO21x0MOHWWhN5HxAw	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	quiet	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
G6WGIx0y85tCI8wCxTFGXQ	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	quiet	2	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
aHVhlCvmlNnnPf-LgclNNA	full_bar	Ambience_casual	N/A	BusinessParking_garage	N/A	quiet	2	casual	GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
VVitum45kCla5xkyclh4uA	none	N/A	N/A	BikeParking	N/A	average	1	casual	N/A	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
zxSfGIhK3hH3vVz_pS5eaA	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch	BestNights_thursday	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
K6AKMjAdCSe8xllsbyeL9Q	none	N/A	N/A	BikeParking BusinessParking_street	N/A	N/A	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
soPUpwqle3vkM1gl8Fel6w	none	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	RestaurantsDelivery
fmv6aWk3IJE-gyEr6ZfpTg	N/A	N/A	N/A	BikeParking	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
k7VQD0pbdFN0Ju0yNVrtZQ	none	Ambience_divey	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_breakfast	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
uRNQ4z2QQPX7tqWpMjiuTw	full_bar	Ambience_casual	N/A	N/A	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
rOHLBGBcWzlxdvNI6squgQ	none	Ambience_divey	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
jpOT1ctnCzl-zWXR4Uyu1A	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
eEeKRTNSHfbpG6E9VDnJDw	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
XT3dn-9UsGhiEy-_ZU_M_Q	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_dinner	BestNights_wednesday BestNights_friday	RestaurantsGoodForGroups
sCODuHnzNW_s4BuxtqTCBA	full_bar	N/A	N/A	BikeParking BusinessParking_garage	N/A	loud	2	casual	GoodForMeal_lunch GoodForMeal_dinner	BestNights_saturday	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
GDWZh4LMDiUXHcZV3XJRww	beer_and_wine	Ambience_divey	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_latenight	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
1Vbt1GsmtQm2dkC4A2L_-g	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	quiet	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
8xrwjD-Udv7cm_emVcVo3A	none	Ambience_casual Ambience_divey	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
Jl-NFBNJ0PeIAfO_bDLojQ	full_bar	Ambience_upscale	N/A	BikeParking BusinessParking_street	N/A	average	3	casual	GoodForMeal_dinner	N/A	OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
Jl-lJisnmsy8BCV0Pif4xg	beer_and_wine	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	quiet	2	casual	GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
8mpIro7yAzGIlFZ4oVowBA	none	N/A	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
7TDAgfGK5duI3FoEFNTStg	none	N/A	N/A	BikeParking	N/A	N/A	N/A	N/A	N/A	N/A	N/A
01I5pFCvJrrGuY3A-KoNIA	none	N/A	N/A	BikeParking BusinessParking_lot	N/A	quiet	2	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
El6Bum4I-0VWJRgzbtscJQ	N/A	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	GoodForKids OutdoorSeating RestaurantsDelivery
5X1stJTur_paJFZ9TTuNIw	N/A	N/A	N/A	N/A	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery
aAkoJKozYZEyBx58wQ-UrQ	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
HjCCyjPiqg_cRMdwEzODUQ	full_bar	Ambience_casual	N/A	BusinessParking_lot	Music_dj GoodForDancing	loud	1	casual	N/A	BestNights_friday	RestaurantsGoodForGroups
cChJhpiljARaINk-dyXGiQ	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
MkLlb2944GtK07wy9u_wbA	N/A	N/A	N/A	BikeParking	N/A	N/A	1	casual	N/A	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
1V3fj_J0242-2PZJA6NYSg	N/A	N/A	N/A	N/A	N/A	N/A	4	casual	N/A	N/A	GoodForKids
oxb73l504iA68bWdHqymHQ	none	N/A	N/A	N/A	N/A	average	1	casual	GoodForMeal_breakfast GoodForMeal_brunch	N/A	GoodForKids RestaurantsGoodForGroups
hMTzciZhfmugG2EVAPANcg	none	Ambience_casual Ambience_divey	N/A	BusinessParking_lot	N/A	quiet	2	casual	GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
Mv7N0bU56dhtoDP-m2JOow	full_bar	N/A	N/A	BikeParking	N/A	average	3	dressy	GoodForMeal_dinner	N/A	OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
9WTeG-SK2-_Ets4NtRkqMw	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	RestaurantsGoodForGroups
oP0eUhf44jU71-I8DwKU5A	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
dil7Fajn07B9e_msePW0nQ	none	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	loud	1	casual	GoodForMeal_breakfast GoodForMeal_brunch GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
nm5yx8yvJNJYVjaRPwjnsw	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
DOnn1M-8V1_iegwmzQoflQ	full_bar	N/A	N/A	N/A	N/A	very_loud	N/A	N/A	N/A	N/A	N/A
wXNHLkDkh0HKGJeYVnpafQ	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	N/A	GoodForKids OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups
JZ4ZRdRSllhuAt94tFCH8w	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
nk7BE6tOEdhNcbQcaEtGCw	none	Ambience_casual	N/A	BikeParking BusinessParking_garage BusinessParking_street	N/A	average	2	casual	GoodForMeal_brunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
g7OwoWQ_haDYnfmhCYMvSg	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	quiet	1	casual	GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating
A4F6iwYVuyKbvlroDEA47A	full_bar	Ambience_casual	N/A	BusinessParking_lot	Music_jukebox	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	BestNights_thursday BestNights_friday BestNights_saturday	OutdoorSeating RestaurantsGoodForGroups
zSieFkjliA9tEJBI2JwRXQ	none	N/A	N/A	BikeParking BusinessParking_street	N/A	quiet	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
cPYdwElCHVU794t-Cs0ToQ	full_bar	Ambience_casual	N/A	BusinessParking_lot	Music_dj Music_jukebox Music_karaoke Music_live GoodForDancing	average	2	N/A	N/A	BestNights_friday BestNights_saturday	RestaurantsGoodForGroups
FIxZW5OjfBotUouYzyYSjw	none	N/A	N/A	N/A	N/A	N/A	1	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
t_EiW3FlMnFTHyoeVU79xg	full_bar	N/A	N/A	BusinessParking_lot BusinessParking_street	N/A	quiet	2	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	N/A	GoodForKids RestaurantsGoodForGroups
qpTOf3P3lN4HXqbRuTrh7Q	none	N/A	N/A	N/A	N/A	average	1	casual	N/A	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
PeATTp15Y_ExaN6mR1dmKw	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
uNMQV-r1nO5dfGSGnVTFUA	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	N/A	RestaurantsDelivery
tUeYSmiIQn0WG9LN-qRLKg	none	N/A	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_dinner GoodForMeal_latenight	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
p7JJ9fCP8QP3jN7SyOTtnQ	none	N/A	N/A	BikeParking	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
y9n2sy0gsmnAE-yiemhbtg	full_bar	N/A	N/A	BusinessParking_lot	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner	BestNights_monday BestNights_wednesday BestNights_saturday	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
zRN6HzfkPS1REtGiZ60Pvg	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
wAcmbZyRSwp3td-4Z6BvWQ	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_garage	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
MSX-vRTxCmKLNITfdGEiOw	N/A	N/A	N/A	N/A	N/A	average	2	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
VY-1nLMHL7gabfrxjMDiHg	full_bar	N/A	N/A	N/A	N/A	average	2	casual	GoodForMeal_dessert	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
bFJ7deZsWKgFF1oyPIDP6A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
O1ird5yRyuDFnOmYu90OoA	full_bar	Ambience_hipster	N/A	BikeParking BusinessParking_street	Music_background_music	loud	2	casual	GoodForMeal_dinner	BestNights_wednesday BestNights_thursday BestNights_saturday	OutdoorSeating RestaurantsGoodForGroups
M9JpXoyxm_ZFY1zVmHgwTA	none	N/A	N/A	BikeParking	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
9GWfMAuAOlkt4MAZ4eZjlA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	GoodForKids
udl3Dd4UrUEEAxhuDwnmdw	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
S6dARuOrrOXd4xSiTHti8g	none	Ambience_casual	N/A	BikeParking	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
Bl7P1_vtiTfq6fLsEX5Z5Q	none	N/A	N/A	BusinessParking_street	N/A	quiet	2	casual	N/A	N/A	GoodForKids
7rLoG6F6kJYE_gPppl8_5A	none	Ambience_casual	N/A	N/A	N/A	quiet	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids
No7l4LinY1tu-bCL97qi1A	full_bar	N/A	N/A	N/A	N/A	average	3	dressy	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
GEs1MLY7IbEupJjytdKyqQ	none	N/A	N/A	N/A	N/A	quiet	2	casual	N/A	N/A	GoodForKids
7bSE9GOvftLyvwvyz9XJoA	full_bar	Ambience_casual	N/A	BusinessParking_lot	Music_background_music	loud	2	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
kolFb44M7k9c0-tZL2D_Cg	N/A	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
XQszdAN4UqqN7OiO_qilxg	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	N/A	N/A	N/A	RestaurantsGoodForGroups
1fMXFNFwZEtTy9p8sEmiNw	none	N/A	N/A	N/A	N/A	average	2	casual	N/A	N/A	GoodForKids DriveThru
ipQbSDbYJkmoa6Gn5_MU_g	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	GoodForKids RestaurantsGoodForGroups
oaTbZh8B-IVFEwbzJcIOBg	beer_and_wine	Ambience_casual	N/A	BusinessParking_lot	N/A	quiet	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
o9pydbXW9aT7Hry_z8wbeQ	none	N/A	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
ZJdOOIubTizd1eqECkeK-Q	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
b_xFN9mtFWHUbny-GoiErQ	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_breakfast GoodForMeal_brunch	N/A	GoodForKids RestaurantsGoodForGroups
wkP_fSZ5w6S9ZQaAFSQ9rg	full_bar	Ambience_casual	N/A	BusinessParking_lot BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
9h8ufGEG_kUf_H3Lq81veQ	none	N/A	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_breakfast GoodForMeal_brunch GoodForMeal_dessert	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
MPLhOV-JbmntkbcXMyCODg	full_bar	N/A	N/A	BikeParking	N/A	N/A	2	casual	N/A	N/A	RestaurantsGoodForGroups
zXJilaBN28oUdX7Owf0fRA	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
nxAo0oDgsNlduzUuuUL4Fg	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	1	casual	GoodForMeal_dinner GoodForMeal_latenight	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
IPKzaLtn0VStXWGjYRzlfQ	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
uBrszqceiTByo55osdyXwg	beer_and_wine	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
KwfKAnIRcLFXotqVsR-6Xw	none	N/A	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_brunch	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
rc9SfYli96cnlPDMyJ7hyA	full_bar	N/A	N/A	BikeParking	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
24ZF_CY04CplqUaOu7U_aQ	full_bar	N/A	N/A	BusinessParking_lot	N/A	average	3	dressy	GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
Mrh6EoDcsDWmvWBPmK7ncw	none	Ambience_divey	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsDelivery
y4CE_4CHTWZ6oe3JCH-AoQ	N/A	N/A	N/A	N/A	N/A	N/A	1	casual	N/A	N/A	OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups
Q_2DxyQ9nHLRdYciJaNLHg	none	N/A	N/A	N/A	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery
Ny3fbYH-tFnSX9bvTQRvfw	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	RestaurantsGoodForGroups
LhfKAGpQ12pgvQRqg-2wmw	none	Ambience_casual	N/A	BikeParking BusinessParking_lot BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
YlgtEY-SRQZZkPT54Tdbzw	none	N/A	N/A	BikeParking	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
vGCAzbPIcZNkqNkKBbh4Ow	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	RestaurantsDelivery
jUxLgiiYKnsM238eUZUqlA	beer_and_wine	Ambience_casual	N/A	BusinessParking_lot	N/A	average	1	casual	GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
xcmmTXhuMx2fZF2Bt69F4w	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_dinner	N/A	OutdoorSeating
RwVfX993kWTTZ3XPC9Fi2g	full_bar	N/A	N/A	BikeParking	N/A	loud	2	casual	N/A	N/A	OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups
YxauC1iB9ZU4eLjbEcYpxw	full_bar	N/A	N/A	N/A	N/A	average	4	formal	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
Gh752sLvWvzl_n-CHWYwyA	none	N/A	N/A	N/A	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
hF1-dtY_oXfngC8h2mY4qg	full_bar	N/A	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_dessert GoodForMeal_dinner	N/A	RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
uxRBduJIbkY5FFfJCVVdVQ	none	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
ih_bb1SaYvsMYfdykhYh2g	full_bar	N/A	N/A	N/A	Music_live	average	2	casual	N/A	BestNights_wednesday BestNights_friday BestNights_saturday	GoodForKids RestaurantsGoodForGroups
Iabd_rGdOvdpySBeluFs5w	none	N/A	N/A	BikeParking	N/A	average	2	casual	GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups
W_hc8EBepLQNbo-OpOW4Og	none	N/A	N/A	BikeParking	N/A	loud	2	casual	GoodForMeal_brunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
9_B3nY3KlHW1WDvOeMk9GA	none	N/A	N/A	N/A	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery
YgO2v1VNtbPA7zgp0szJXA	none	Ambience_casual	N/A	BikeParking BusinessParking_garage BusinessParking_street	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
1MrJJ9tyNyfFrxaNZ67xFg	full_bar	Ambience_intimate	N/A	BusinessParking_lot	N/A	quiet	2	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
S8urdN6ACnRQUm-7o9An8w	full_bar	Ambience_classy Ambience_upscale	N/A	BusinessParking_street BusinessParking_valet	N/A	average	3	dressy	GoodForMeal_dinner	N/A	RestaurantsGoodForGroups RestaurantsReservations
2-Y-kNEbrP_m1U9Hc2xH7A	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
NbEI-3hWnOcRNRJ6qIktTQ	N/A	N/A	N/A	N/A	Music_dj GoodForDancing	N/A	N/A	N/A	N/A	N/A	N/A
A0b7qkj-69ikXtcmaVqIMQ	none	N/A	N/A	N/A	N/A	N/A	1	casual	N/A	N/A	OutdoorSeating
wymUX-o-ytt31yUo_FI4-w	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
EUgHFeAvock2Ut3iWPlG8Q	none	N/A	N/A	BikeParking	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
y5v2vmVlWZS-o9q-c1Wb-g	none	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
Tn4PV88E9jlC2xhvqN8zAA	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dessert GoodForMeal_dinner	BestNights_saturday	GoodForKids OutdoorSeating RestaurantsGoodForGroups
_P_Hznxd1vF-agFXTS8KGw	full_bar	N/A	N/A	BikeParking	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
e_wiw1wi4MKm2Wnk08xiGw	none	N/A	N/A	BikeParking	N/A	N/A	1	casual	GoodForMeal_breakfast	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
tHLJ1pDaaHptb-EbFM2q_A	none	Ambience_casual	N/A	BusinessParking_street	N/A	loud	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
lYMBCn3zvn_zsCmCBAUZxQ	N/A	N/A	N/A	N/A	N/A	N/A	N/A	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
QIy5y_CnXcCGuvwxo79VWw	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	BestNights_monday BestNights_tuesday BestNights_wednesday	OutdoorSeating RestaurantsGoodForGroups
hZ79bbzGuiU0ThbasNEALQ	N/A	N/A	N/A	N/A	N/A	N/A	1	casual	N/A	N/A	N/A
toc31C-Qy2smSq0A7Q8FgA	none	Ambience_divey	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
